job_id,company_id,posted_at,title,role_family,level,location_type,employment_type,salary_low,salary_high,status
802,163,2024-09-23 23:43:16,FP&A Analyst,data,mid,remote,full_time,138000,156000,open
803,150,2024-09-24 02:58:05,People Operations Partner,operations,mid,onsite,full_time,92000,106000,filled
804,97,2024-09-24 11:53:02,Inventory Planning Manager,operations,senior,onsite,full_time,114000,133000,open
805,35,2024-09-25 00:05:34,Product Manager,product,mid,remote,full_time,114000,150000,filled
806,281,2024-09-26 00:29:06,Inventory Planning Manager,operations,senior,hybrid,full_time,106000,126000,closed
807,231,2024-09-26 00:47:26,Lifecycle Marketing Manager,operations,junior,remote,full_time,66000,77000,open
808,129,2024-09-26 05:59:34,Inventory Planning Manager,operations,mid,hybrid,full_time,89000,111000,open
809,308,2024-09-26 10:29:24,Business Intelligence Analyst,data,senior,hybrid,full_time,167000,188000,closed
810,59,2024-09-27 16:04:45,Staff Data Engineer,engineering,senior,remote,full_time,160000,197000,filled
811,250,2024-09-28 14:08:35,Pricing Analyst,data,senior,onsite,contract,160000,211000,filled
812,145,2024-09-28 15:42:06,People Operations Partner,operations,senior,onsite,full_time,108000,127000,open
813,200,2024-09-29 02:15:37,Solutions Consultant,operations,senior,hybrid,full_time,110000,128000,filled
814,12,2024-09-29 08:49:00,Logistics Operations Manager,operations,senior,hybrid,full_time,108000,143000,open
815,196,2024-09-29 20:46:50,Senior Product Designer,product,senior,hybrid,full_time,148000,170000,filled
816,218,2024-09-29 22:23:14,Business Systems Administrator,operations,senior,remote,full_time,114000,127000,filled
817,313,2024-10-02 03:27:05,Customer Education Specialist,operations,senior,remote,full_time,110000,143000,filled
818,111,2024-10-02 04:56:04,Senior Data Scientist,data,junior,hybrid,full_time,97000,122000,filled
819,24,2024-10-02 22:35:51,Risk Operations Analyst,operations,mid,remote,full_time,89000,111000,closed
820,20,2024-10-03 03:34:12,Solutions Architect,operations,senior,onsite,full_time,113000,135000,open
821,48,2024-10-03 04:07:43,Regional Sales Manager,sales,lead,hybrid,full_time,146000,194000,filled
822,96,2024-10-03 13:05:08,Inventory Planning Manager,operations,senior,hybrid,full_time,113000,137000,open
823,266,2024-10-03 13:37:37,Machine Learning Engineer,engineering,junior,remote,full_time,93000,112000,open
824,63,2024-10-05 02:55:22,Product Manager,product,senior,onsite,full_time,142000,185000,closed
825,47,2024-10-05 07:39:52,Senior Data Scientist,data,mid,remote,full_time,133000,164000,filled
826,11,2024-10-05 19:45:40,Platform Reliability Engineer,engineering,senior,remote,full_time,162000,189000,filled
827,123,2024-10-05 22:56:27,Business Systems Administrator,operations,senior,remote,full_time,108000,132000,paused
828,194,2024-10-06 05:14:46,Product Manager,product,senior,hybrid,full_time,149000,177000,closed
829,91,2024-10-06 14:05:21,Platform Reliability Engineer,engineering,senior,onsite,contract,163000,190000,open
830,159,2024-10-06 15:22:09,Platform Reliability Engineer,engineering,mid,remote,full_time,131000,150000,closed
831,78,2024-10-06 23:36:51,Platform Reliability Engineer,engineering,mid,onsite,full_time,124000,151000,filled
832,257,2024-10-07 15:59:20,Supply Chain Coordinator,operations,senior,remote,full_time,112000,140000,open
833,9,2024-10-07 16:29:20,Regional Sales Manager,sales,senior,hybrid,full_time,133000,152000,paused
834,65,2024-10-09 01:43:10,Regional Sales Manager,sales,senior,remote,full_time,127000,144000,filled
835,182,2024-10-09 08:07:25,Lifecycle Marketing Manager,operations,mid,hybrid,full_time,85000,105000,filled
836,270,2024-10-10 02:16:53,Warehouse Systems Analyst,data,junior,hybrid,full_time,90000,111000,filled
837,129,2024-10-10 10:51:43,Compliance Analyst,data,mid,hybrid,full_time,136000,167000,filled
838,23,2024-10-11 00:45:07,Cloud Infrastructure Engineer,engineering,mid,remote,full_time,125000,151000,filled
839,177,2024-10-11 07:26:37,Security Engineer,engineering,mid,onsite,full_time,122000,148000,closed
840,87,2024-10-11 12:12:29,Director of Customer Support,operations,lead,onsite,full_time,130000,167000,filled
841,98,2024-10-11 13:07:42,Business Systems Administrator,operations,senior,hybrid,full_time,114000,126000,filled
842,296,2024-10-11 19:41:39,Compliance Analyst,data,mid,hybrid,full_time,131000,153000,filled
843,302,2024-10-12 05:04:37,QA Automation Engineer,engineering,junior,onsite,full_time,94000,115000,open
844,83,2024-10-12 20:08:45,Technical Program Manager,operations,mid,remote,full_time,91000,109000,paused
845,190,2024-10-13 00:52:18,Risk Operations Analyst,operations,senior,onsite,full_time,116000,139000,paused
846,174,2024-10-13 01:08:32,Senior Frontend Engineer,engineering,mid,remote,full_time,131000,159000,filled
847,308,2024-10-13 06:01:53,Business Intelligence Analyst,data,senior,onsite,full_time,159000,211000,paused
848,303,2024-10-13 08:35:59,Partner Success Manager,customer_success,senior,remote,full_time,107000,120000,filled
849,113,2024-10-13 17:00:22,Customer Success Manager,customer_success,junior,remote,full_time,58000,77000,closed
850,9,2024-10-13 21:20:56,People Operations Partner,operations,senior,hybrid,full_time,117000,138000,closed
851,1,2024-10-13 22:02:11,Senior DevOps Engineer,engineering,lead,hybrid,full_time,181000,217000,open
852,2,2024-10-14 07:50:03,Technical Writer,operations,mid,onsite,contract,91000,115000,filled
853,251,2024-10-14 21:01:11,Payroll Specialist,operations,junior,onsite,contract,67000,77000,filled
854,237,2024-10-15 02:15:11,Talent Acquisition Specialist,operations,lead,remote,full_time,127000,169000,open
855,265,2024-10-15 03:29:01,Implementation Project Manager,operations,lead,remote,full_time,137000,163000,open
856,45,2024-10-15 18:47:20,Supply Chain Coordinator,operations,senior,remote,part_time,105000,135000,filled
857,19,2024-10-16 16:12:16,Cloud Infrastructure Engineer,engineering,senior,hybrid,full_time,155000,180000,filled
858,55,2024-10-17 01:36:01,Staff Data Engineer,engineering,mid,hybrid,full_time,125000,161000,paused
859,201,2024-10-17 01:50:15,Cloud Infrastructure Engineer,engineering,senior,onsite,contract,154000,191000,open
860,3,2024-10-17 05:21:35,Clinical Operations Analyst,operations,mid,onsite,full_time,90000,101000,filled
861,212,2024-10-17 10:49:47,Director of Customer Support,operations,junior,remote,contract,67000,73000,open
862,285,2024-10-17 11:21:12,Pricing Analyst,data,senior,hybrid,full_time,161000,206000,open
863,47,2024-10-17 13:52:17,Compliance Analyst,data,lead,hybrid,contract,197000,226000,filled
864,237,2024-10-17 21:07:55,Technical Program Manager,operations,senior,hybrid,full_time,115000,136000,closed
865,177,2024-10-18 04:31:36,Demand Generation Manager,operations,mid,remote,full_time,92000,111000,filled
866,303,2024-10-18 09:42:14,Implementation Project Manager,operations,junior,remote,full_time,61000,76000,closed
867,78,2024-10-18 10:10:02,Machine Learning Engineer,engineering,lead,hybrid,full_time,195000,228000,open
868,73,2024-10-18 21:57:08,Customer Education Specialist,operations,lead,remote,full_time,125000,155000,filled
869,6,2024-10-20 04:46:48,Implementation Engineer,engineering,senior,onsite,contract,157000,201000,open
870,226,2024-10-20 06:33:15,Implementation Engineer,engineering,senior,remote,contract,157000,198000,open
871,278,2024-10-20 22:36:30,Sales Development Representative,sales,mid,hybrid,part_time,105000,120000,open
872,7,2024-10-21 02:50:14,People Operations Partner,operations,mid,hybrid,full_time,86000,109000,closed
873,158,2024-10-21 15:02:50,Senior Data Scientist,data,junior,onsite,full_time,92000,115000,filled
874,232,2024-10-22 08:36:02,Cloud Infrastructure Engineer,engineering,junior,remote,full_time,93000,117000,open
875,251,2024-10-22 10:48:44,Director of Customer Support,operations,mid,remote,full_time,86000,107000,filled
876,298,2024-10-22 11:32:41,Accounting Manager,operations,senior,remote,full_time,110000,135000,filled
877,232,2024-10-23 20:27:37,Implementation Project Manager,operations,mid,hybrid,full_time,91000,115000,filled
878,295,2024-10-24 20:18:00,Partner Success Manager,customer_success,mid,remote,full_time,86000,98000,filled
879,318,2024-10-25 11:09:19,Solutions Consultant,operations,senior,onsite,full_time,107000,135000,filled
880,297,2024-10-25 14:58:50,Sales Development Representative,sales,mid,remote,full_time,100000,117000,filled
881,141,2024-10-27 03:12:48,Solutions Consultant,operations,mid,remote,full_time,94000,110000,open
882,131,2024-10-28 00:12:59,Solutions Architect,operations,senior,hybrid,full_time,110000,132000,filled
883,137,2024-10-28 02:20:31,Clinical Operations Analyst,operations,mid,onsite,full_time,85000,115000,open
884,305,2024-10-28 11:13:05,Regional Sales Manager,sales,senior,onsite,part_time,122000,152000,filled
885,91,2024-10-29 03:16:21,Compliance Analyst,data,lead,hybrid,full_time,192000,225000,filled
886,241,2024-10-29 10:28:31,Regional Sales Manager,sales,mid,hybrid,contract,108000,129000,open
887,201,2024-10-29 16:55:06,People Operations Partner,operations,lead,hybrid,contract,129000,167000,open
888,20,2024-10-30 22:40:16,Implementation Engineer,engineering,lead,hybrid,full_time,176000,232000,open
889,156,2024-10-31 09:37:58,Customer Education Specialist,operations,senior,remote,full_time,111000,139000,open
890,63,2024-10-31 09:40:30,Technical Writer,operations,senior,hybrid,full_time,106000,130000,filled
891,234,2024-10-31 11:39:58,Staff Data Engineer,engineering,senior,onsite,full_time,152000,193000,open
892,144,2024-10-31 13:50:05,Lifecycle Marketing Manager,operations,senior,remote,full_time,117000,126000,filled
893,115,2024-10-31 17:16:59,Growth Product Manager,product,senior,hybrid,full_time,149000,169000,filled
894,22,2024-10-31 19:37:19,Business Systems Administrator,operations,junior,hybrid,contract,61000,83000,closed
895,42,2024-11-02 16:45:56,Technical Support Engineer,engineering,lead,hybrid,full_time,185000,233000,open
896,245,2024-11-04 01:09:08,Risk Operations Analyst,operations,senior,remote,full_time,107000,129000,closed
897,276,2024-11-05 17:06:10,FP&A Analyst,data,senior,hybrid,part_time,157000,188000,filled
898,94,2024-11-05 21:21:21,Accounting Manager,operations,mid,onsite,contract,90000,115000,closed
899,265,2024-11-06 05:14:06,Partner Success Manager,customer_success,junior,remote,full_time,61000,70000,open
900,177,2024-11-07 01:19:23,Data Analyst,data,senior,remote,full_time,168000,192000,paused
901,113,2024-11-07 02:56:58,Director of Customer Support,operations,senior,remote,part_time,115000,128000,filled
902,145,2024-11-07 04:07:55,Solutions Architect,operations,mid,remote,full_time,87000,101000,closed
903,221,2024-11-07 17:56:59,Technical Program Manager,operations,mid,onsite,contract,93000,106000,filled
904,291,2024-11-08 02:49:50,Procurement Analyst,data,mid,hybrid,full_time,132000,171000,filled
905,158,2024-11-08 15:13:36,Partner Success Manager,customer_success,senior,remote,full_time,102000,125000,filled
906,111,2024-11-08 16:28:05,Platform Reliability Engineer,engineering,mid,remote,full_time,130000,153000,closed
907,244,2024-11-10 17:22:17,Business Intelligence Analyst,data,lead,onsite,full_time,185000,245000,filled
908,169,2024-11-11 16:16:33,Senior Frontend Engineer,engineering,mid,remote,full_time,126000,154000,open
909,125,2024-11-11 20:08:35,Data Analyst,data,mid,hybrid,full_time,135000,166000,filled
910,148,2024-11-12 07:33:25,QA Automation Engineer,engineering,mid,remote,full_time,123000,156000,open
911,172,2024-11-12 17:23:13,Demand Generation Manager,operations,senior,remote,full_time,115000,136000,filled
912,45,2024-11-13 10:41:13,Clinical Operations Analyst,operations,mid,hybrid,full_time,87000,110000,filled
913,19,2024-11-13 12:08:24,Platform Reliability Engineer,engineering,senior,remote,full_time,162000,197000,paused
914,213,2024-11-13 12:39:42,Technical Support Engineer,engineering,lead,hybrid,full_time,177000,232000,filled
915,56,2024-11-13 21:11:22,Inventory Planning Manager,operations,mid,remote,full_time,86000,113000,open
916,171,2024-11-14 01:57:29,Solutions Consultant,operations,senior,hybrid,full_time,109000,128000,open
917,251,2024-11-15 10:45:53,Platform Reliability Engineer,engineering,junior,onsite,full_time,94000,112000,filled
918,69,2024-11-15 17:23:04,Senior Data Scientist,data,mid,hybrid,full_time,127000,165000,open
919,123,2024-11-16 05:13:14,Mobile Engineer,engineering,mid,remote,full_time,131000,148000,open
920,314,2024-11-16 11:30:53,Machine Learning Engineer,engineering,junior,hybrid,full_time,88000,115000,filled
921,12,2024-11-17 13:33:45,Content Marketing Manager,operations,senior,onsite,contract,110000,131000,closed
922,242,2024-11-17 20:46:34,Senior Backend Engineer,engineering,senior,remote,part_time,153000,183000,open
923,54,2024-11-18 09:06:28,Revenue Operations Manager,operations,senior,remote,full_time,106000,141000,filled
924,290,2024-11-18 16:56:25,Sales Development Representative,sales,senior,onsite,full_time,133000,148000,paused
925,132,2024-11-19 20:02:45,Implementation Project Manager,operations,senior,remote,full_time,110000,133000,filled
926,3,2024-11-20 01:23:43,HR Business Partner,operations,mid,hybrid,full_time,91000,106000,open
927,230,2024-11-20 11:26:29,Product Manager,product,junior,onsite,full_time,85000,108000,filled
928,48,2024-11-20 15:54:11,Implementation Engineer,engineering,junior,remote,full_time,90000,109000,filled
929,117,2024-11-20 15:59:39,Technical Support Engineer,engineering,senior,hybrid,part_time,158000,194000,open
930,161,2024-11-22 06:41:18,Product Manager,product,lead,hybrid,part_time,181000,219000,filled
931,239,2024-11-22 10:31:45,Director of Customer Support,operations,junior,remote,full_time,66000,79000,filled
932,135,2024-11-22 13:53:11,Business Systems Administrator,operations,senior,onsite,full_time,111000,142000,filled
933,275,2024-11-23 18:30:05,Technical Program Manager,operations,senior,remote,full_time,112000,140000,open
934,155,2024-11-23 21:57:23,Implementation Consultant,operations,senior,remote,full_time,112000,132000,filled
935,110,2024-11-23 23:27:31,Implementation Consultant,operations,senior,onsite,full_time,110000,142000,closed
936,108,2024-11-24 12:07:21,Talent Acquisition Specialist,operations,senior,remote,full_time,112000,135000,open
937,257,2024-11-24 20:15:41,Implementation Project Manager,operations,senior,onsite,full_time,110000,126000,open
938,213,2024-11-24 23:48:32,Growth Product Manager,product,senior,remote,full_time,150000,171000,closed
939,41,2024-11-28 08:38:06,Platform Reliability Engineer,engineering,mid,hybrid,full_time,132000,155000,open
940,241,2024-11-28 09:55:38,Logistics Operations Manager,operations,lead,remote,full_time,139000,153000,filled
941,133,2024-11-28 10:21:37,Compliance Analyst,data,junior,hybrid,full_time,98000,117000,filled
942,112,2024-11-28 13:16:25,Senior Product Designer,product,senior,onsite,full_time,147000,173000,open
943,32,2024-11-29 03:05:12,Staff Data Engineer,engineering,junior,onsite,full_time,93000,110000,filled
944,320,2024-11-29 23:35:38,Healthcare Account Manager,operations,mid,onsite,full_time,86000,101000,paused
945,17,2024-12-01 13:39:19,Clinical Operations Analyst,operations,junior,hybrid,full_time,64000,82000,open
946,319,2024-12-01 23:05:41,Partner Success Manager,customer_success,mid,onsite,full_time,82000,101000,filled
947,21,2024-12-01 23:49:07,Pricing Analyst,data,mid,hybrid,full_time,125000,152000,paused
948,162,2024-12-02 16:05:42,Customer Education Specialist,operations,mid,onsite,full_time,94000,107000,filled
949,34,2024-12-03 05:13:54,Platform Reliability Engineer,engineering,mid,hybrid,full_time,131000,152000,filled
950,158,2024-12-03 14:34:56,Technical Writer,operations,mid,onsite,contract,89000,110000,filled
