application_id,job_id,candidate_id,applied_at,source,stage,score
4141,1803,7659,2025-10-20 06:44:01,job_board,applied,0.482
4142,1361,3353,2025-06-04 00:48:33,job_board,interview,0.437
4143,86,5728,2024-01-29 19:15:52,outbound,applied,0.843
4144,1805,1224,2025-10-01 15:15:20,recruiter,interview,0.441
4145,101,977,2024-02-16 22:24:00,outbound,applied,0.414
4146,501,7433,2024-07-16 01:51:33,outbound,interview,0.671
4147,1103,3639,2025-03-10 22:16:41,job_board,screened,0.669
4148,1808,6544,2025-10-11 13:01:27,outbound,applied,0.63
4149,334,8651,2024-04-21 08:29:52,job_board,applied,0.889
4150,1077,5172,2025-02-26 19:13:06,job_board,screened,0.701
4151,226,959,2024-03-04 05:06:20,job_board,applied,0.365
4152,680,5915,2024-08-24 23:55:29,linkedin,applied,0.549
4153,521,7213,2024-07-07 02:22:21,job_board,applied,0.838
4154,856,2476,2024-10-28 18:47:20,linkedin,applied,0.439
4155,1419,3761,2025-06-04 04:46:03,referral,screened,0.883
4156,1442,5652,2025-07-08 10:39:29,job_board,interview,0.674
4157,1344,6703,2025-05-30 13:17:22,outbound,applied,0.558
4158,55,1631,2024-01-31 00:57:14,outbound,applied,0.489
4159,1571,489,2025-08-01 16:00:35,recruiter,applied,0.553
4160,1294,5739,2025-05-09 16:20:40,job_board,interview,0.384
4161,126,93,2024-02-10 16:34:42,job_board,offer,0.702
4162,1894,4070,2025-11-30 09:55:41,job_board,interview,0.511
4163,1533,2706,2025-07-12 19:32:07,job_board,applied,0.901
4164,1384,3948,2025-05-30 03:13:11,referral,screened,0.44
4165,982,7832,2024-12-17 23:51:24,referral,interview,0.642
4166,1590,8424,2025-07-27 06:06:59,job_board,applied,0.806
4167,626,6119,2024-08-25 20:14:29,recruiter,applied,0.824
4168,1450,3346,2025-06-28 13:08:05,job_board,applied,0.489
4169,1221,5507,2025-03-13 00:05:34,job_board,interview,0.95
4170,1221,1252,2025-03-10 00:05:34,job_board,screened,0.948
4171,1600,8980,2025-08-24 17:31:34,referral,applied,0.612
4172,347,7866,2024-05-24 22:43:46,referral,interview,0.639
4173,208,3126,2024-03-17 18:30:40,outbound,applied,0.561
4174,1111,220,2025-03-01 05:37:52,job_board,applied,0.6
4175,1615,7653,2025-08-26 14:04:18,recruiter,applied,0.848
4176,508,273,2024-07-22 07:27:34,job_board,applied,0.671
4177,1139,987,2025-02-15 13:08:45,referral,applied,0.914
4178,1915,53,2025-12-09 17:06:20,referral,applied,0.609
4179,1241,1537,2025-03-15 06:36:10,job_board,interview,0.787
4180,158,8263,2024-02-21 22:24:16,job_board,interview,0.813
4181,1758,4303,2025-09-28 20:22:21,referral,screened,0.561
4182,1953,1505,2026-01-13 04:22:56,job_board,applied,0.924
4183,1420,8636,2025-05-31 22:44:53,job_board,applied,0.671
4184,1222,3745,2025-03-02 01:56:42,job_board,applied,0.669
4185,1168,6331,2025-03-05 23:35:40,referral,applied,0.381
4186,1247,4902,2025-03-30 21:29:43,referral,applied,0.885
4187,673,1013,2024-09-08 21:55:20,recruiter,screened,0.734
4188,1290,6393,2025-03-27 21:38:38,linkedin,applied,0.494
4189,1021,8595,2025-02-14 12:42:00,outbound,interview,0.548
4190,1585,8791,2025-08-18 20:48:06,recruiter,applied,0.581
4191,1674,6892,2025-09-06 18:36:31,job_board,applied,0.876
4192,1420,6040,2025-06-22 22:44:53,job_board,screened,0.858
4193,1992,6630,2026-01-06 14:13:40,job_board,applied,0.691
4194,898,8723,2024-11-23 21:21:21,outbound,offer,0.844
4195,1513,4964,2025-07-09 08:33:03,outbound,applied,0.708
4196,686,8160,2024-08-23 00:08:45,outbound,applied,0.443
4197,1581,3542,2025-08-24 08:24:39,job_board,applied,0.49
4198,535,2853,2024-08-01 02:52:40,job_board,applied,0.554
4199,1399,990,2025-05-15 14:09:40,job_board,screened,0.493
4200,29,4162,2024-01-20 23:15:21,job_board,applied,0.917
4201,1534,5579,2025-07-07 06:18:50,job_board,interview,0.473
4202,582,3669,2024-07-16 03:00:41,outbound,applied,0.411
4203,487,1150,2024-07-15 07:39:26,outbound,applied,0.876
4204,669,3966,2024-08-13 19:57:53,job_board,applied,0.439
4205,848,5310,2024-10-14 08:35:59,linkedin,applied,0.353
4206,257,1061,2024-04-16 20:23:13,job_board,interview,0.778
4207,1112,4857,2025-03-02 11:18:11,job_board,applied,0.445
4208,248,3436,2024-04-06 09:21:44,outbound,applied,0.6
4209,1099,5369,2025-02-01 01:50:43,linkedin,applied,0.555
4210,738,55,2024-08-29 08:08:06,outbound,applied,0.956
4211,1195,7442,2025-03-22 03:59:49,job_board,applied,0.412
4212,303,3590,2024-04-18 21:25:01,job_board,applied,0.386
4213,1948,3701,2025-12-08 23:09:08,linkedin,applied,0.84
4214,30,997,2024-01-30 07:30:16,job_board,interview,0.56
4215,1711,3930,2025-10-02 03:01:56,recruiter,applied,0.705
4216,704,3577,2024-09-26 20:25:22,job_board,applied,0.356
4217,1656,540,2025-08-08 20:46:37,job_board,applied,0.973
4218,1193,5207,2025-02-22 03:05:43,referral,interview,0.761
4219,1661,2590,2025-08-20 07:00:14,job_board,applied,0.763
4220,1111,3207,2025-03-02 05:37:52,referral,applied,0.822
4221,1587,730,2025-08-21 07:05:09,job_board,offer,0.579
4222,1312,5763,2025-04-27 08:47:29,linkedin,applied,0.603
4223,1359,1276,2025-05-19 15:14:24,recruiter,applied,0.626
4224,1143,5351,2025-02-28 05:35:29,linkedin,applied,0.85
4225,514,3842,2024-07-02 15:24:48,referral,applied,0.403
4226,1698,6694,2025-08-24 02:47:06,job_board,applied,0.532
4227,1712,3665,2025-09-11 09:17:32,referral,interview,0.842
4228,1447,5900,2025-07-09 22:53:27,linkedin,interview,0.393
4229,560,8423,2024-07-22 09:06:49,linkedin,interview,0.947
4230,815,2333,2024-10-25 20:46:50,job_board,screened,0.698
4231,1450,1074,2025-07-11 13:08:05,outbound,interview,0.427
4232,374,5467,2024-04-19 19:21:07,job_board,offer,0.474
4233,222,1344,2024-03-27 00:16:03,referral,applied,0.48
4234,806,1974,2024-10-07 00:29:06,linkedin,screened,0.467
4235,1095,6758,2025-02-14 12:55:40,recruiter,interview,0.677
4236,1788,6165,2025-09-21 00:14:16,job_board,applied,0.86
4237,638,202,2024-08-10 22:33:40,job_board,applied,0.453
4238,433,5300,2024-06-06 03:00:04,job_board,applied,0.382
4239,1409,5859,2025-06-02 21:46:07,linkedin,screened,0.372
4240,1751,2902,2025-09-24 08:28:04,job_board,applied,0.429
4241,1711,6729,2025-10-03 03:01:56,job_board,interview,0.477
4242,1266,6490,2025-03-29 16:24:50,job_board,applied,0.608
4243,32,5661,2024-01-19 08:12:20,outbound,screened,0.818
4244,1306,2253,2025-04-27 13:22:23,job_board,applied,0.365
4245,229,2591,2024-03-13 12:52:28,job_board,interview,0.528
4246,1575,4925,2025-07-25 15:53:24,job_board,applied,0.366
4247,1852,933,2025-10-16 14:02:47,referral,interview,0.975
4248,1222,3699,2025-03-24 01:56:42,job_board,applied,0.787
4249,479,8948,2024-06-28 19:41:31,job_board,applied,0.475
4250,598,5780,2024-08-07 16:12:03,linkedin,screened,0.414
4251,1462,7735,2025-07-05 04:42:48,job_board,applied,0.528
4252,1520,2922,2025-07-27 19:40:24,job_board,applied,0.814
4253,1626,6576,2025-08-25 20:17:10,outbound,applied,0.978
4254,204,6617,2024-03-06 22:05:18,job_board,applied,0.518
4255,1482,1684,2025-07-17 23:01:57,job_board,interview,0.861
4256,1921,1988,2025-12-28 23:36:23,job_board,applied,0.873
4257,65,3879,2024-02-19 13:03:33,referral,screened,0.776
4258,863,5734,2024-10-21 13:52:17,job_board,applied,0.674
4259,1471,6389,2025-07-19 04:42:48,linkedin,applied,0.935
4260,1059,8788,2025-02-08 13:25:00,job_board,applied,0.764
4261,1924,913,2025-12-10 04:33:40,recruiter,interview,0.678
4262,1353,5766,2025-05-02 01:51:22,job_board,applied,0.735
4263,738,8616,2024-09-01 08:08:06,job_board,applied,0.837
4264,1245,1525,2025-04-17 01:56:32,job_board,screened,0.433
4265,1421,8598,2025-06-09 02:43:53,linkedin,interview,0.875
4266,1564,7579,2025-08-21 09:04:01,job_board,interview,0.885
4267,553,1355,2024-07-31 13:09:46,job_board,interview,0.572
4268,1833,1907,2025-11-11 20:21:13,referral,screened,0.391
4269,1995,1774,2026-01-16 20:12:28,job_board,applied,0.841
4270,432,829,2024-05-29 02:21:09,referral,screened,0.901
4271,417,3277,2024-05-25 18:53:56,job_board,applied,0.714
4272,770,3974,2024-09-10 10:21:24,job_board,screened,0.821
4273,612,4057,2024-08-20 03:21:51,linkedin,applied,0.831
4274,373,7495,2024-05-28 18:42:27,job_board,interview,0.533
4275,336,3967,2024-04-06 20:10:49,job_board,interview,0.421
4276,1420,1724,2025-06-24 22:44:53,referral,screened,0.903
4277,1911,6194,2025-12-13 07:41:01,linkedin,applied,0.508
4278,192,5769,2024-03-12 11:48:13,referral,applied,0.623
4279,1143,4232,2025-03-10 05:35:29,linkedin,applied,0.901
4280,560,5791,2024-06-30 09:06:49,job_board,screened,0.552
4281,494,1659,2024-07-20 01:22:44,job_board,applied,0.612
4282,1145,7013,2025-03-18 12:49:24,referral,applied,0.368
4283,270,2350,2024-04-14 22:51:34,linkedin,interview,0.398
4284,167,433,2024-02-24 10:28:44,job_board,interview,0.766
4285,1750,3701,2025-09-11 11:36:49,referral,applied,0.945
4286,893,2163,2024-11-13 17:16:59,linkedin,applied,0.427
4287,126,4674,2024-02-22 16:34:42,job_board,applied,0.923
4288,1754,4175,2025-10-22 09:04:20,job_board,applied,0.422
4289,1287,8308,2025-04-14 09:00:21,referral,interview,0.906
4290,1477,3747,2025-07-09 09:21:03,job_board,applied,0.91
4291,1221,866,2025-03-19 00:05:34,job_board,interview,0.369
4292,948,4619,2024-12-04 16:05:42,linkedin,offer,0.568
4293,1544,7240,2025-08-11 16:46:38,job_board,interview,0.485
4294,690,2388,2024-08-26 15:47:51,outbound,applied,0.97
4295,1364,2798,2025-05-21 12:26:08,linkedin,applied,0.536
4296,1765,1626,2025-09-30 09:04:28,job_board,interview,0.696
4297,1673,6544,2025-09-12 00:34:31,outbound,screened,0.617
4298,1110,1503,2025-03-05 05:33:11,referral,applied,0.681
4299,77,2325,2024-02-20 21:13:42,job_board,applied,0.775
4300,31,784,2024-02-19 08:09:36,referral,screened,0.576
4301,861,3467,2024-11-16 10:49:47,job_board,applied,0.915
4302,1326,7808,2025-05-05 07:24:28,linkedin,applied,0.496
4303,162,3990,2024-03-14 15:16:51,job_board,applied,0.894
4304,822,1064,2024-11-02 13:05:08,job_board,applied,0.705
4305,811,6757,2024-10-07 14:08:35,job_board,applied,0.933
4306,918,3196,2024-11-28 17:23:04,referral,screened,0.878
4307,1122,1497,2025-02-04 18:52:30,referral,offer,0.826
4308,559,178,2024-08-02 21:04:28,referral,applied,0.562
4309,1188,3119,2025-02-26 17:13:07,linkedin,applied,0.488
4310,906,1411,2024-11-11 16:28:05,job_board,applied,0.92
4311,1850,4757,2025-11-18 12:21:32,outbound,applied,0.444
4312,650,3891,2024-08-01 05:26:11,job_board,applied,0.368
4313,1844,5919,2025-11-22 21:49:46,linkedin,applied,0.878
4314,1925,2475,2025-11-29 05:19:12,job_board,applied,0.866
4315,620,685,2024-08-31 18:44:41,referral,interview,0.928
4316,815,1024,2024-10-28 20:46:50,recruiter,screened,0.819
4317,1399,853,2025-05-06 14:09:40,linkedin,applied,0.878
4318,918,2409,2024-12-20 17:23:04,job_board,applied,0.431
4319,1426,6467,2025-06-30 11:54:10,job_board,applied,0.733
4320,519,4926,2024-07-26 18:14:17,job_board,interview,0.927
4321,1915,3296,2025-12-23 17:06:20,referral,applied,0.92
4322,1397,2139,2025-05-16 04:05:56,referral,applied,0.916
4323,168,1491,2024-02-18 12:19:13,referral,applied,0.798
4324,487,1314,2024-06-18 07:39:26,job_board,interview,0.58
4325,1235,2369,2025-03-29 21:54:42,outbound,applied,0.472
4326,587,4494,2024-08-14 13:11:48,job_board,applied,0.4
4327,815,5384,2024-11-12 20:46:50,job_board,interview,0.411
4328,1294,8509,2025-04-19 16:20:40,job_board,applied,0.449
4329,695,8580,2024-09-03 07:24:14,outbound,applied,0.705
4330,1809,2362,2025-11-04 14:35:54,job_board,interview,0.369
4331,1235,6588,2025-04-15 21:54:42,referral,applied,0.461
4332,840,1177,2024-10-30 12:12:29,linkedin,screened,0.575
4333,560,7174,2024-07-24 09:06:49,referral,applied,0.755
4334,592,8363,2024-07-22 22:53:52,referral,applied,0.887
4335,72,5477,2024-02-01 10:28:41,linkedin,interview,0.607
4336,173,4847,2024-03-16 21:17:11,recruiter,interview,0.571
4337,1556,3341,2025-07-16 13:36:26,job_board,applied,0.677
4338,1538,7960,2025-07-17 16:31:19,job_board,interview,0.726
4339,174,8660,2024-02-16 06:51:04,job_board,applied,0.576
4340,1105,6362,2025-02-07 14:52:52,job_board,applied,0.757
4341,657,732,2024-08-31 18:11:47,job_board,screened,0.602
4342,1396,7913,2025-06-12 18:33:26,outbound,applied,0.473
4343,1190,7278,2025-03-06 18:54:30,linkedin,applied,0.884
4344,1600,3232,2025-08-29 17:31:34,linkedin,applied,0.48
4345,1248,2325,2025-03-30 16:20:26,job_board,interview,0.848
4346,400,6914,2024-05-09 18:07:39,job_board,applied,0.719
4347,1333,5471,2025-05-27 21:08:32,recruiter,applied,0.826
4348,1670,6769,2025-09-02 07:01:35,referral,applied,0.355
4349,1990,8842,2026-01-02 12:25:53,recruiter,applied,0.486
4350,1408,3322,2025-05-20 14:08:48,job_board,applied,0.628
4351,803,7581,2024-10-10 02:58:05,job_board,screened,0.896
4352,1019,4223,2025-01-07 15:42:41,job_board,applied,0.414
4353,275,7652,2024-04-24 15:13:58,linkedin,offer,0.707
4354,1274,2189,2025-04-18 02:19:30,job_board,applied,0.88
4355,276,7408,2024-04-26 17:16:07,job_board,screened,0.36
4356,521,6354,2024-06-26 02:22:21,linkedin,applied,0.373
4357,1021,4085,2025-02-10 12:42:00,job_board,applied,0.6
4358,957,8272,2025-01-04 11:56:18,job_board,applied,0.408
4359,768,3538,2024-09-26 17:07:38,linkedin,applied,0.404
4360,1295,6684,2025-04-13 22:01:44,job_board,applied,0.484
4361,1827,4667,2025-10-08 21:45:08,referral,applied,0.651
4362,1846,1275,2025-11-16 09:35:39,job_board,interview,0.56
4363,1022,2567,2025-02-09 14:06:25,recruiter,applied,0.963
4364,1104,7204,2025-02-20 22:19:20,outbound,screened,0.632
4365,904,4304,2024-12-15 02:49:50,recruiter,applied,0.713
4366,1795,7657,2025-10-19 20:41:16,linkedin,applied,0.587
4367,1725,1142,2025-09-26 14:25:43,linkedin,applied,0.415
4368,109,6920,2024-03-10 11:59:48,job_board,screened,0.614
4369,1593,8033,2025-08-02 17:30:28,referral,interview,0.634
4370,60,8930,2024-02-13 02:56:23,job_board,applied,0.95
4371,1428,6622,2025-06-15 18:13:01,referral,interview,0.913
4372,678,4247,2024-09-17 22:18:51,recruiter,applied,0.353
4373,1055,559,2025-02-14 23:55:16,job_board,offer,0.524
4374,1566,1848,2025-07-22 15:20:04,job_board,interview,0.713
4375,470,5940,2024-07-05 04:40:04,job_board,screened,0.795
4376,266,7945,2024-04-17 15:12:19,referral,interview,0.632
4377,1135,6829,2025-02-11 03:21:32,linkedin,interview,0.799
4378,1676,5465,2025-09-14 02:30:56,referral,applied,0.803
4379,232,7755,2024-03-09 17:25:19,linkedin,screened,0.798
4380,776,2771,2024-09-25 06:45:41,job_board,screened,0.509
4381,1074,2963,2025-02-07 05:31:31,job_board,screened,0.356
4382,455,793,2024-06-03 14:06:07,job_board,applied,0.472
4383,1703,5677,2025-09-25 03:33:16,job_board,interview,0.571
4384,1197,1648,2025-03-01 22:39:21,linkedin,applied,0.632
4385,1031,2485,2025-02-17 00:30:13,outbound,applied,0.406
4386,278,846,2024-03-17 23:31:01,job_board,interview,0.788
4387,137,7640,2024-02-15 02:02:03,referral,applied,0.44
4388,332,1856,2024-04-25 10:31:44,referral,applied,0.531
4389,63,7877,2024-02-06 22:44:17,linkedin,applied,0.553
4390,1070,2087,2025-02-26 04:52:43,job_board,screened,0.72
4391,1721,689,2025-09-20 18:06:26,job_board,applied,0.812
4392,1517,8806,2025-07-21 01:24:53,job_board,applied,0.545
4393,449,2566,2024-05-26 17:43:42,job_board,screened,0.878
4394,393,6497,2024-04-25 11:09:58,job_board,applied,0.574
4395,1052,926,2025-02-18 21:43:34,linkedin,applied,0.858
4396,1556,1679,2025-08-03 13:36:26,recruiter,applied,0.45
4397,1554,3589,2025-07-30 09:46:49,outbound,applied,0.576
4398,1044,6792,2025-02-02 22:19:51,linkedin,interview,0.717
4399,507,47,2024-07-21 15:44:38,referral,applied,0.668
4400,967,5695,2025-01-01 08:20:35,referral,screened,0.578
4401,1475,7046,2025-07-01 04:06:19,linkedin,applied,0.484
4402,1760,908,2025-10-05 17:12:03,linkedin,applied,0.668
4403,151,3884,2024-03-13 13:57:58,job_board,applied,0.408
4404,1549,8522,2025-07-18 09:05:57,linkedin,interview,0.599
4405,1498,4809,2025-06-20 05:15:45,job_board,screened,0.395
4406,427,6753,2024-06-22 17:19:30,job_board,applied,0.623
4407,128,6684,2024-02-19 22:21:50,job_board,screened,0.957
4408,618,3719,2024-08-14 14:22:21,referral,interview,0.656
4409,555,6411,2024-07-16 16:28:37,job_board,applied,0.72
4410,227,8531,2024-03-11 08:27:34,linkedin,interview,0.666
4411,514,2832,2024-06-22 15:24:48,referral,applied,0.487
4412,392,435,2024-05-24 09:35:54,job_board,applied,0.418
4413,1783,7045,2025-10-14 20:33:50,linkedin,applied,0.56
4414,172,2824,2024-03-10 18:22:29,outbound,applied,0.674
4415,1069,5767,2025-02-20 02:59:26,linkedin,interview,0.789
4416,653,1427,2024-08-12 18:31:52,job_board,interview,0.758
4417,1687,1964,2025-09-06 14:39:03,job_board,offer,0.682
4418,949,6816,2024-12-30 05:13:54,job_board,applied,0.574
4419,1165,264,2025-03-20 06:41:58,linkedin,offer,0.514
4420,792,4477,2024-09-24 21:59:02,job_board,applied,0.818
4421,1614,6806,2025-08-07 11:11:24,job_board,screened,0.911
4422,1336,4230,2025-04-24 20:20:21,referral,applied,0.748
4423,1103,1491,2025-02-08 22:16:41,job_board,interview,0.413
4424,793,5712,2024-11-02 01:01:58,referral,applied,0.851
4425,900,1014,2024-11-14 01:19:23,referral,applied,0.722
4426,506,5224,2024-07-14 12:44:49,job_board,screened,0.762
4427,1316,3784,2025-05-11 17:56:26,recruiter,applied,0.786
4428,591,4883,2024-08-13 22:12:26,job_board,interview,0.641
4429,573,8296,2024-07-12 07:22:13,referral,interview,0.671
4430,934,7966,2024-11-26 21:57:23,outbound,applied,0.547
4431,1838,6464,2025-10-14 05:52:34,referral,screened,0.744
4432,879,4449,2024-12-01 11:09:19,job_board,offer,0.661
4433,1817,7183,2025-09-30 18:21:59,referral,screened,0.566
4434,1054,904,2025-02-15 22:59:06,linkedin,applied,0.495
4435,146,2430,2024-02-21 13:26:50,linkedin,applied,0.746
4436,1168,4179,2025-03-25 23:35:40,job_board,interview,0.633
4437,1834,7516,2025-10-26 08:49:21,job_board,screened,0.478
4438,1765,3482,2025-10-05 09:04:28,job_board,applied,0.841
4439,364,3739,2024-05-06 09:27:43,linkedin,applied,0.69
4440,536,8561,2024-07-28 04:39:27,recruiter,interview,0.748
4441,1363,8815,2025-05-29 09:14:20,job_board,interview,0.704
4442,874,339,2024-12-04 08:36:02,outbound,applied,0.744
4443,1647,5128,2025-08-22 17:16:31,job_board,offer,0.406
4444,1041,6233,2025-02-17 19:43:18,outbound,applied,0.53
4445,483,5457,2024-06-02 09:26:29,job_board,applied,0.837
4446,664,8714,2024-09-01 08:59:05,job_board,applied,0.853
4447,226,8237,2024-03-25 05:06:20,job_board,applied,0.382
4448,573,2261,2024-07-08 07:22:13,linkedin,applied,0.812
4449,1513,8536,2025-07-03 08:33:03,job_board,applied,0.493
4450,445,3786,2024-06-30 23:02:01,job_board,applied,0.876
4451,885,159,2024-10-30 03:16:21,referral,applied,0.594
4452,360,3243,2024-05-07 22:08:54,job_board,applied,0.538
4453,974,2093,2025-01-18 01:17:46,job_board,applied,0.533
4454,1932,8330,2026-01-09 07:47:54,referral,screened,0.781
4455,1524,5529,2025-07-10 09:01:05,job_board,interview,0.779
4456,1529,2781,2025-07-29 12:26:02,job_board,applied,0.729
4457,508,33,2024-07-15 07:27:34,linkedin,applied,0.949
4458,615,3316,2024-08-28 17:33:39,referral,applied,0.544
4459,195,2858,2024-03-16 22:20:23,outbound,applied,0.737
4460,1843,4036,2025-10-20 21:46:52,job_board,applied,0.628
4461,1916,1767,2025-12-24 07:20:05,linkedin,applied,0.707
4462,678,4822,2024-09-19 22:18:51,job_board,screened,0.442
4463,1400,4712,2025-05-22 20:04:35,linkedin,interview,0.926
4464,423,6499,2024-05-29 12:38:24,outbound,offer,0.9
4465,1305,5376,2025-05-01 08:19:00,outbound,applied,0.952
4466,191,6526,2024-03-25 11:44:42,job_board,screened,0.815
4467,666,1702,2024-08-30 09:41:15,job_board,applied,0.793
4468,787,1233,2024-10-20 14:50:19,job_board,applied,0.383
4469,1992,4828,2026-01-31 14:13:40,job_board,interview,0.628
4470,935,8916,2024-12-02 23:27:31,job_board,offer,0.373
4471,446,3571,2024-06-02 08:10:45,job_board,applied,0.935
4472,95,6568,2024-02-29 04:53:18,job_board,screened,0.722
4473,357,8919,2024-05-10 08:24:08,outbound,screened,0.388
4474,485,854,2024-06-12 13:17:52,job_board,interview,0.727
4475,637,586,2024-08-20 14:23:44,linkedin,offer,0.757
4476,273,5946,2024-03-23 07:29:14,referral,applied,0.968
4477,1478,7567,2025-06-09 10:00:31,job_board,applied,0.764
4478,774,6026,2024-10-02 18:18:09,job_board,screened,0.859
4479,475,8996,2024-05-31 12:10:52,job_board,applied,0.839
4480,1052,339,2025-02-25 21:43:34,job_board,applied,0.805
4481,626,4875,2024-09-01 20:14:29,job_board,interview,0.418
4482,1368,6371,2025-05-05 10:34:29,job_board,screened,0.561
4483,1060,6126,2025-02-12 22:17:32,job_board,applied,0.825
